#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
BGC0000145_salL_3064	0.0000	852	0.6397	0.0000	0	0	0	0.0000	0	0.00
BGC0000145_salK_3065	0.0000	846	0.6761	0.0000	0	0	0	0.0000	0	0.00
BGC0000145_salA_3066	0.0000	6162	0.6834	0.0000	0	0	0	0.0000	0	0.00
BGC0000145_salB_3067	0.0000	1899	0.6646	0.0000	0	0	0	0.0000	0	0.00
BGC0000145_salC_3068	0.0000	1794	0.6717	0.0000	0	0	0	0.0000	0	0.00
BGC0000145_salD_3069	0.0000	1254	0.6411	0.0000	0	0	0	0.0000	0	0.00
BGC0000145_salE_3070	0.0000	216	0.6898	0.0000	0	0	0	0.0000	0	0.00
BGC0000145_salF_3071	0.0000	861	0.6736	0.0000	0	0	0	0.0000	0	0.00
BGC0000145_salG_3072	0.0000	1383	0.6775	0.0000	0	0	0	0.0000	0	0.00
BGC0000145_salH_3073	0.0000	1779	0.6959	0.0000	0	0	0	0.0000	0	0.00
BGC0000145_salI_3074	0.0000	837	0.6308	0.0000	0	0	0	0.0000	0	0.00
BGC0000145_salJ_3075	0.0000	300	0.7067	0.0000	0	0	0	0.0000	0	0.00
BGC0000146_sol6_3076	0.0000	1386	0.5159	0.0000	0	0	0	0.0000	0	0.00
BGC0000146_sol5_3077	0.0000	1548	0.5278	0.0000	0	0	0	0.0000	0	0.00
BGC0000146_sol4_3078	0.0000	1674	0.5269	0.0000	0	0	0	0.0000	0	0.00
BGC0000146_sol3_3079	0.0000	858	0.5606	0.0000	0	0	0	0.0000	0	0.00
BGC0000146_sol2_3080	0.0000	1284	0.5537	0.0000	0	0	0	0.0000	0	0.00
BGC0000146_sol1_3081	0.0000	7926	0.5408	0.0000	0	0	0	0.0000	0	0.00
BGC0000147_NULL_3082	0.0000	930	0.6763	0.0000	0	0	0	0.0000	0	0.00
BGC0000147_NULL_3083	0.0000	4704	0.6875	0.0000	0	0	0	0.0000	0	0.00
BGC0000147_sorE_3084	0.0000	1392	0.7191	0.0000	0	0	0	0.0000	0	0.00
BGC0000147_sorD_3085	0.0000	882	0.6599	0.0000	0	0	0	0.0000	0	0.00
BGC0000147_sorC_3086	0.0000	2592	0.7083	0.0000	0	0	0	0.0000	0	0.00
BGC0000147_sorR_3087	0.0000	462	0.6277	0.0000	0	0	0	0.0000	0	0.00
BGC0000147_sorA_3088	0.0000	18948	0.6838	0.0000	0	0	0	0.0000	0	0.00
BGC0000147_sorB_3089	0.0000	26454	0.6986	0.0000	0	0	0	0.0000	0	0.00
BGC0000147_NULL_3090	0.0000	432	0.6065	0.0000	0	0	0	0.0000	0	0.00
BGC0000147_sorM_3091	0.0000	1041	0.5946	0.0000	0	0	0	0.0000	0	0.00
BGC0000147_NULL_3092	0.0000	1992	0.7038	0.0000	0	0	0	0.0000	0	0.00
BGC0000147_NULL_3093	0.0000	1509	0.6779	0.0000	0	0	0	0.0000	0	0.00
BGC0000147_NULL_3094	0.0000	1008	0.6984	0.0000	0	0	0	0.0000	0	0.00
BGC0000148_NULL_3095	0.0000	837	0.6750	0.0000	0	0	0	0.0000	0	0.00
BGC0000148_NULL_3096	0.0000	768	0.6615	0.0000	0	0	0	0.0000	0	0.00
BGC0000148_spnS_3097	0.0000	750	0.6387	0.0000	0	0	0	0.0000	0	0.00
BGC0000148_spnR_3098	0.0000	1158	0.6330	0.0000	0	0	0	0.0000	0	0.00
BGC0000148_spnQ_3099	0.0000	1389	0.6350	0.0000	0	0	0	0.0000	0	0.00
BGC0000148_spnP_3100	0.0000	1368	0.6279	0.0000	0	0	0	0.0000	0	0.00
BGC0000148_spnO_3101	0.0000	1461	0.6208	0.0000	0	0	0	0.0000	0	0.00
BGC0000148_spnN_3102	0.0000	999	0.6647	0.0000	0	0	0	0.0000	0	0.00
BGC0000148_spnM_3103	0.0000	963	0.6781	0.0000	0	0	0	0.0000	0	0.00
BGC0000148_spnL_3104	0.0000	852	0.6479	0.0000	0	0	0	0.0000	0	0.00
BGC0000148_spnK_3105	0.0000	1194	0.6441	0.0000	0	0	0	0.0000	0	0.00
BGC0000148_spnJ_3106	0.0000	1620	0.6562	0.0000	0	0	0	0.0000	0	0.00
BGC0000148_spnI_3107	0.0000	1188	0.6490	0.0000	0	0	0	0.0000	0	0.00
BGC0000148_spnH_3108	0.0000	753	0.6308	0.0000	0	0	0	0.0000	0	0.00
BGC0000148_spnG_3109	0.0000	1173	0.6803	0.0000	0	0	0	0.0000	0	0.00
BGC0000148_spnF_3110	0.0000	828	0.6606	0.0000	0	0	0	0.0000	0	0.00
BGC0000148_spnA_3111	0.0000	7788	0.6642	0.0000	0	0	0	0.0000	0	0.00
BGC0000148_spnB_3112	0.0000	6459	0.6651	0.0000	0	0	0	0.0000	0	0.00
BGC0000148_spnC_3113	0.0000	9513	0.6723	0.0000	0	0	0	0.0000	0	0.00
BGC0000148_spnD_3114	0.0000	14787	0.6707	0.0000	0	0	0	0.0000	0	0.00
BGC0000148_spnE_3115	0.0000	16767	0.6717	0.0000	0	0	0	0.0000	0	0.00
BGC0000148_NULL_3116	0.0000	597	0.6717	0.0000	0	0	0	0.0000	0	0.00
BGC0000148_NULL_3117	0.0000	2256	0.6764	0.0000	0	0	0	0.0000	0	0.00
BGC0000149_AUTOORF_00001_3118	0.0000	393	0.7023	0.0000	0	0	0	0.0000	0	0.00
BGC0000149_spiA_3119	0.0000	792	0.7285	0.0000	0	0	0	0.0000	0	0.00
BGC0000149_spiB_3120	0.0000	963	0.6532	0.0000	0	0	0	0.0000	0	0.00
BGC0000149_spiC_3121	0.0000	1434	0.6876	0.0000	0	0	0	0.0000	0	0.00
BGC0000149_spiD_3122	0.0000	13602	0.7528	0.0000	0	0	0	0.0000	0	0.00
BGC0000149_spiE_3123	0.0000	10281	0.7562	0.0000	0	0	0	0.0000	0	0.00
BGC0000149_spiF_3124	0.0000	4953	0.7559	0.0000	0	0	0	0.0000	0	0.00
BGC0000149_spiG_3125	0.0000	15996	0.7560	0.0000	0	0	0	0.0000	0	0.00
BGC0000149_spiH_3126	0.0000	15018	0.7501	0.0000	0	0	0	0.0000	0	0.00
BGC0000149_spiI_3127	0.0000	10542	0.7494	0.0000	0	0	0	0.0000	0	0.00
BGC0000149_spiJ_3128	0.0000	10740	0.7528	0.0000	0	0	0	0.0000	0	0.00
BGC0000149_spiK_3129	0.0000	792	0.6705	0.0000	0	0	0	0.0000	0	0.00
BGC0000149_spiL_3130	0.0000	1371	0.6849	0.0000	0	0	0	0.0000	0	0.00
BGC0000149_spiZ_3131	0.0000	639	0.6761	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2691_3132	0.0000	330	0.6667	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2692_3133	0.0000	633	0.6619	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2693_3134	0.0000	786	0.6603	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2694_3135	0.0000	1359	0.6939	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2695_3136	0.0000	537	0.6778	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2696_3137	0.0000	465	0.6387	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2697_3138	0.0000	5772	0.7005	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2698_3139	0.0000	987	0.6434	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2699_3140	0.0000	1968	0.6702	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2700_3141	0.0000	999	0.6707	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2701_3142	0.0000	978	0.7065	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2702_3143	0.0000	1065	0.7202	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2703_3144	0.0000	1083	0.7415	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2704_3145	0.0000	1653	0.6794	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2705_3146	0.0000	564	0.6826	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2706_3147	0.0000	921	0.7134	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2707_3148	0.0000	612	0.6781	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2708_3149	0.0000	1173	0.6573	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2709_3150	0.0000	420	0.6929	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2710_3151	0.0000	1380	0.7043	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2711_3152	0.0000	1158	0.6762	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2712_3153	0.0000	1167	0.6144	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2713_3154	0.0000	1551	0.6041	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2714_3155	0.0000	1311	0.6545	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2715_3156	0.0000	381	0.6115	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2716_3157	0.0000	291	0.7113	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2717_3158	0.0000	924	0.7002	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2718_3159	0.0000	1587	0.6604	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2719_3160	0.0000	360	0.5833	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2720_3161	0.0000	1245	0.6337	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2721_3162	0.0000	1332	0.6194	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2722_3163	0.0000	1341	0.6435	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2723_3164	0.0000	1017	0.6578	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2724_3165	0.0000	1230	0.6325	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2725_3166	0.0000	1767	0.6576	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2726_3167	0.0000	210	0.6143	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2727_3168	0.0000	1077	0.6202	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2728_3169	0.0000	903	0.6190	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2729_3170	0.0000	297	0.6364	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2730_3171	0.0000	558	0.6487	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2731_3172	0.0000	1419	0.6575	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2732_3173	0.0000	1071	0.6461	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2733_3174	0.0000	1521	0.6496	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2734_3175	0.0000	258	0.6783	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2735_3176	0.0000	1446	0.6971	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2736_3177	0.0000	669	0.6936	0.0000	0	0	0	0.0000	0	0.00
BGC0000150_Strop_2737_3178	0.0000	3309	0.7504	0.0000	0	0	0	0.0000	0	0.00
BGC0000151_SAMR0465_3179	0.0000	24465	0.7416	0.0000	0	0	0	0.0000	0	0.00
BGC0000151_SAMR0466_3180	0.0000	10986	0.7441	0.0000	0	0	0	0.0000	0	0.00
BGC0000151_SAMR0467_3181	0.0000	17316	0.7559	0.0000	0	0	0	0.0000	0	0.00
BGC0000151_SAMR0468_3182	0.0000	654	0.7156	0.0000	0	0	0	0.0000	0	0.00
BGC0000151_SAMR0469_3183	0.0000	1329	0.7419	0.0000	0	0	0	0.0000	0	0.00
BGC0000151_SAMR0470_3184	0.0000	786	0.7176	0.0000	0	0	0	0.0000	0	0.00
BGC0000151_SAMR0471_3185	0.0000	939	0.7146	0.0000	0	0	0	0.0000	0	0.00
BGC0000151_SAMR0472_3186	0.0000	735	0.7020	0.0000	0	0	0	0.0000	0	0.00
BGC0000151_SAMR0473_3187	0.0000	558	0.6971	0.0000	0	0	0	0.0000	0	0.00
BGC0000151_SAMR0474_3188	0.0000	19002	0.7530	0.0000	0	0	0	0.0000	0	0.00
BGC0000151_SAMRCDS1_3189	0.0000	10671	0.7488	0.0000	0	0	0	0.0000	0	0.00
BGC0000151_SAMR0475_3190	0.0000	9474	0.7445	0.0000	0	0	0	0.0000	0	0.00
BGC0000151_SAMR0476_3191	0.0000	10698	0.7331	0.0000	0	0	0	0.0000	0	0.00
BGC0000151_SAMRCDS2_3192	0.0000	4710	0.7282	0.0000	0	0	0	0.0000	0	0.00
BGC0000151_SAMR0477_3193	0.0000	16344	0.7508	0.0000	0	0	0	0.0000	0	0.00
BGC0000151_SAMR0478_3194	0.0000	1245	0.7116	0.0000	0	0	0	0.0000	0	0.00
BGC0000151_SAMR0479_3195	0.0000	1206	0.6924	0.0000	0	0	0	0.0000	0	0.00
BGC0000151_SAMR0480_3196	0.0000	1110	0.7126	0.0000	0	0	0	0.0000	0	0.00
BGC0000151_SAMR0481_3197	0.0000	1257	0.7041	0.0000	0	0	0	0.0000	0	0.00
BGC0000151_SAMR0482_3198	0.0000	1788	0.7232	0.0000	0	0	0	0.0000	0	0.00
BGC0000151_SAMR0483_3199	0.0000	1599	0.6842	0.0000	0	0	0	0.0000	0	0.00
BGC0000151_SAMR0484_3200	0.0000	2877	0.7226	0.0000	0	0	0	0.0000	0	0.00
BGC0000151_SAMR0485_3201	0.0000	768	0.7070	0.0000	0	0	0	0.0000	0	0.00
BGC0000151_SAMR0486_3202	0.0000	990	0.6495	0.0000	0	0	0	0.0000	0	0.00
BGC0000151_SAMR0487_3203	0.0000	873	0.6186	0.0000	0	0	0	0.0000	0	0.00
BGC0000152_stcA_3204	0.0000	6546	0.5231	0.0000	0	0	0	0.0000	0	0.00
BGC0000152_stcB_3205	0.0000	1308	0.5612	0.0000	0	0	0	0.0000	0	0.00
BGC0000152_stcC_3206	0.0000	936	0.5791	0.0000	0	0	0	0.0000	0	0.00
BGC0000152_stcE_3207	0.0000	783	0.5837	0.0000	0	0	0	0.0000	0	0.00
BGC0000152_aflR_3208	0.0000	1302	0.5799	0.0000	0	0	0	0.0000	0	0.00
BGC0000152_stcF_3209	0.0000	1521	0.5667	0.0000	0	0	0	0.0000	0	0.00
BGC0000152_stcI_3210	0.0000	861	0.5656	0.0000	0	0	0	0.0000	0	0.00
BGC0000152_stcJ_3211	0.0000	4680	0.5549	0.0000	0	0	0	0.0000	0	0.00
BGC0000152_stcK_3212	0.0000	5745	0.5285	0.0000	0	0	0	0.0000	0	0.00
BGC0000152_stcL_3213	0.0000	1503	0.5729	0.0000	0	0	0	0.0000	0	0.00
BGC0000152_stcO_3214	0.0000	894	0.5604	0.0000	0	0	0	0.0000	0	0.00
BGC0000152_stcQ_3215	0.0000	825	0.5733	0.0000	0	0	0	0.0000	0	0.00
BGC0000152_stcS_3216	0.0000	1518	0.5474	0.0000	0	0	0	0.0000	0	0.00
BGC0000152_stcT_3217	0.0000	648	0.5046	0.0000	0	0	0	0.0000	0	0.00
BGC0000152_stcU_3218	0.0000	795	0.5698	0.0000	0	0	0	0.0000	0	0.00
BGC0000152_stcV_3219	0.0000	1164	0.5911	0.0000	0	0	0	0.0000	0	0.00
BGC0000152_stcW_3220	0.0000	1467	0.5256	0.0000	0	0	0	0.0000	0	0.00
BGC0000153_NULL_3221	0.0000	1254	0.7026	0.0000	0	0	0	0.0000	0	0.00
BGC0000153_NULL_3222	0.0000	1362	0.6542	0.0000	0	0	0	0.0000	0	0.00
BGC0000153_NULL_3223	0.0000	729	0.6324	0.0000	0	0	0	0.0000	0	0.00
BGC0000153_NULL_3224	0.0000	258	0.6550	0.0000	0	0	0	0.0000	0	0.00
BGC0000153_NULL_3225	0.0000	1110	0.6514	0.0000	0	0	0	0.0000	0	0.00
BGC0000153_NULL_3226	0.0000	435	0.6713	0.0000	0	0	0	0.0000	0	0.00
BGC0000153_NULL_3227	0.0000	1158	0.7159	0.0000	0	0	0	0.0000	0	0.00
BGC0000153_NULL_3228	0.0000	1893	0.6461	0.0000	0	0	0	0.0000	0	0.00
BGC0000153_stiA_3229	0.0000	7122	0.6484	0.0000	0	0	0	0.0000	0	0.00
BGC0000153_stiB_3230	0.0000	4758	0.6570	0.0000	0	0	0	0.0000	0	0.00
BGC0000153_stiC_3231	0.0000	5658	0.6518	0.0000	0	0	0	0.0000	0	0.00
BGC0000153_stiD_3232	0.0000	5796	0.6486	0.0000	0	0	0	0.0000	0	0.00
BGC0000153_stiE_3233	0.0000	5814	0.6531	0.0000	0	0	0	0.0000	0	0.00
BGC0000153_stiF_3234	0.0000	6657	0.6540	0.0000	0	0	0	0.0000	0	0.00
BGC0000153_stiG_3235	0.0000	4197	0.6545	0.0000	0	0	0	0.0000	0	0.00
BGC0000153_stiH_3236	0.0000	4815	0.6615	0.0000	0	0	0	0.0000	0	0.00
BGC0000153_stiJ_3237	0.0000	3780	0.6701	0.0000	0	0	0	0.0000	0	0.00
BGC0000153_stiK_3238	0.0000	771	0.6109	0.0000	0	0	0	0.0000	0	0.00
BGC0000153_stiL_3239	0.0000	1572	0.6584	0.0000	0	0	0	0.0000	0	0.00
BGC0000153_NULL_3240	0.0000	1272	0.6643	0.0000	0	0	0	0.0000	0	0.00
BGC0000154_TSTA_117720_3241	0.0000	801	0.4881	0.0000	0	0	0	0.0000	0	0.00
BGC0000154_TSTA_117730_EED17999.1_3242	0.0000	1152	0.4766	0.0000	0	0	0	0.0000	0	0.00
BGC0000154_TSTA_117730_3243	0.0000	1545	0.4751	0.0000	0	0	0	0.0000	0	0.00
BGC0000154_TSTA_117740_3244	0.0000	1344	0.5052	0.0000	0	0	0	0.0000	0	0.00
BGC0000154_TSTA_117750_3245	0.0000	7986	0.4813	0.0000	0	0	0	0.0000	0	0.00
BGC0000154_TSTA_117760_EED18003.1_3246	0.0000	543	0.4604	0.0000	0	0	0	0.0000	0	0.00
BGC0000154_TSTA_117760_3247	0.0000	765	0.4654	0.0000	0	0	0	0.0000	0	0.00
BGC0000154_TSTA_117770_3248	0.0000	1551	0.4990	0.0000	0	0	0	0.0000	0	0.00
BGC0000154_TSTA_117780_3249	0.0000	921	0.5147	0.0000	0	0	0	0.0000	0	0.00
BGC0000154_TSTA_117790_3250	0.0000	1548	0.5187	0.0000	0	0	0	0.0000	0	0.00
BGC0000154_TSTA_117800_3251	0.0000	978	0.4847	0.0000	0	0	0	0.0000	0	0.00
BGC0000154_TSTA_117810_EED18008.1_3252	0.0000	1725	0.4481	0.0000	0	0	0	0.0000	0	0.00
BGC0000154_TSTA_117810_3253	0.0000	1656	0.4511	0.0000	0	0	0	0.0000	0	0.00
BGC0000154_TSTA_117820_3254	0.0000	801	0.5106	0.0000	0	0	0	0.0000	0	0.00
BGC0000156_adaR_3255	0.0000	2334	0.5917	0.0000	0	0	0	0.0000	0	0.00
BGC0000156_adaD_3256	0.0000	750	0.5547	0.0000	0	0	0	0.0000	0	0.00
BGC0000156_adaC_3257	0.0000	1245	0.5863	0.0000	0	0	0	0.0000	0	0.00
BGC0000156_adaB_3258	0.0000	954	0.5577	0.0000	0	0	0	0.0000	0	0.00
BGC0000156_adaA_3259	0.0000	5382	0.6133	0.0000	0	0	0	0.0000	0	0.00
BGC0000157_NULL_3260	0.0000	1524	0.7238	0.0000	0	0	0	0.0000	0	0.00
BGC0000157_NULL_3261	0.0000	558	0.7330	0.0000	0	0	0	0.0000	0	0.00
BGC0000157_NULL_3262	0.0000	1023	0.7048	0.0000	0	0	0	0.0000	0	0.00
BGC0000157_NULL_3263	0.0000	1092	0.6832	0.0000	0	0	0	0.0000	0	0.00
BGC0000157_NULL_3264	0.0000	930	0.7183	0.0000	0	0	0	0.0000	0	0.00
BGC0000157_NULL_3265	0.0000	1152	0.7309	0.0000	0	0	0	0.0000	0	0.00
BGC0000157_NULL_3266	0.0000	1497	0.7188	0.0000	0	0	0	0.0000	0	0.00
BGC0000157_NULL_3267	0.0000	28947	0.7173	0.0000	0	0	0	0.0000	0	0.00
BGC0000157_NULL_3268	0.0000	22863	0.7227	0.0000	0	0	0	0.0000	0	0.00
BGC0000157_NULL_3269	0.0000	666	0.6952	0.0000	0	0	0	0.0000	0	0.00
BGC0000157_NULL_3270	0.0000	1458	0.7030	0.0000	0	0	0	0.0000	0	0.00
BGC0000157_NULL_3271	0.0000	1347	0.6897	0.0000	0	0	0	0.0000	0	0.00
BGC0000157_NULL_3272	0.0000	1551	0.7344	0.0000	0	0	0	0.0000	0	0.00
BGC0000157_NULL_3273	0.0000	3090	0.7139	0.0000	0	0	0	0.0000	0	0.00
BGC0000158_NULL_3274	0.0000	789	0.6553	0.0000	0	0	0	0.0000	0	0.00
BGC0000158_ttnQ_3275	0.0000	1419	0.7216	0.0000	0	0	0	0.0000	0	0.00
BGC0000158_ttnJ_3276	0.0000	1683	0.7200	0.0000	0	0	0	0.0000	0	0.00
BGC0000158_ttnI_3277	0.0000	1350	0.7126	0.0000	0	0	0	0.0000	0	0.00
BGC0000158_ttnR_3278	0.0000	1413	0.7346	0.0000	0	0	0	0.0000	0	0.00
BGC0000158_ttnS_3279	0.0000	813	0.7319	0.0000	0	0	0	0.0000	0	0.00
BGC0000158_ttnH_3280	0.0000	780	0.7205	0.0000	0	0	0	0.0000	0	0.00
BGC0000158_ttnG_3281	0.0000	2781	0.7242	0.0000	0	0	0	0.0000	0	0.00
BGC0000158_ttnF_3282	0.0000	1518	0.7398	0.0000	0	0	0	0.0000	0	0.00
BGC0000158_ttnE_3283	0.0000	1335	0.6899	0.0000	0	0	0	0.0000	0	0.00
BGC0000158_ttnD_3284	0.0000	1458	0.7044	0.0000	0	0	0	0.0000	0	0.00
BGC0000158_ttnC_3285	0.0000	630	0.6937	0.0000	0	0	0	0.0000	0	0.00
BGC0000158_ttnB_3286	0.0000	22731	0.7231	0.0000	0	0	0	0.0000	0	0.00
BGC0000158_ttnA_3287	0.0000	28587	0.7168	0.0000	0	0	0	0.0000	0	0.00
BGC0000158_ttnK_3288	0.0000	1398	0.7210	0.0000	0	0	0	0.0000	0	0.00
BGC0000158_ttnP_3289	0.0000	1152	0.7309	0.0000	0	0	0	0.0000	0	0.00
BGC0000158_ttnO_3290	0.0000	930	0.7161	0.0000	0	0	0	0.0000	0	0.00
BGC0000158_ttnN_3291	0.0000	1092	0.6822	0.0000	0	0	0	0.0000	0	0.00
BGC0000158_ttnM_3292	0.0000	1020	0.7039	0.0000	0	0	0	0.0000	0	0.00
BGC0000158_ttnL_3293	0.0000	558	0.7330	0.0000	0	0	0	0.0000	0	0.00
BGC0000158_NULL_3294	0.0000	1524	0.7251	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_NULL_3295	0.0000	681	0.7460	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_NULL_3296	0.0000	363	0.7163	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_NULL_3297	0.0000	627	0.6906	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_NULL_3298	0.0000	714	0.7031	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_NULL_3299	0.0000	1770	0.7175	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_NULL_3300	0.0000	696	0.6652	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_ttmF_3301	0.0000	1290	0.6992	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_ttmG_3302	0.0000	531	0.6780	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_ttmH_3303	0.0000	17313	0.7234	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_ttmI_3304	0.0000	17133	0.7267	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_ttmJ_3305	0.0000	32484	0.7303	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_ttmK_3306	0.0000	1371	0.7104	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_ttmL_3307	0.0000	573	0.7103	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_ttmE_3308	0.0000	1086	0.7109	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_ttmA_3309	0.0000	1122	0.7540	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_ttmD_3310	0.0000	255	0.6784	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_ttmB_3311	0.0000	870	0.7023	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_ttmC_3312	0.0000	657	0.6651	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_ttmM_3313	0.0000	1062	0.7100	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_ttmN_3314	0.0000	1107	0.6739	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_ttmO_3315	0.0000	945	0.7026	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_ttmP_3316	0.0000	1224	0.7296	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_ttmQ_3317	0.0000	1056	0.7055	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_ttmR_3318	0.0000	1404	0.7322	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_ttmS_3319	0.0000	825	0.7321	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_ttmT_3320	0.0000	774	0.6990	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_NULL_3321	0.0000	273	0.6667	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_NULL_3322	0.0000	588	0.7177	0.0000	0	0	0	0.0000	0	0.00
BGC0000159_NULL_3323	0.0000	390	0.6487	0.0000	0	0	0	0.0000	0	0.00
BGC0000160_ATEG_06272_3324	0.0000	1329	0.5636	0.0000	0	0	0	0.0000	0	0.00
BGC0000160_ATEG_06273_3325	0.0000	1431	0.5248	0.0000	0	0	0	0.0000	0	0.00
BGC0000160_ATEG_06274_3326	0.0000	1791	0.5360	0.0000	0	0	0	0.0000	0	0.00
BGC0000160_ATEG_06275_3327	0.0000	5412	0.5806	0.0000	0	0	0	0.0000	0	0.00
BGC0000160_ATEG_06276_3328	0.0000	1053	0.5670	0.0000	0	0	0	0.0000	0	0.00
BGC0000160_ATEG_06277_3329	0.0000	1404	0.5662	0.0000	0	0	0	0.0000	0	0.00
BGC0000160_ATEG_06278_3330	0.0000	1992	0.5853	0.0000	0	0	0	0.0000	0	0.00
BGC0000160_ATEG_06279_3331	0.0000	1503	0.5309	0.0000	0	0	0	0.0000	0	0.00
BGC0000160_ATEG_06280_3332	0.0000	390	0.5308	0.0000	0	0	0	0.0000	0	0.00
BGC0000161_ATEG_00135_3333	0.0000	1557	0.5196	0.0000	0	0	0	0.0000	0	0.00
BGC0000161_ATEG_00136_3334	0.0000	594	0.5168	0.0000	0	0	0	0.0000	0	0.00
BGC0000161_ATEG_00137_3335	0.0000	1023	0.5494	0.0000	0	0	0	0.0000	0	0.00
BGC0000161_ATEG_00138_3336	0.0000	1596	0.5382	0.0000	0	0	0	0.0000	0	0.00
BGC0000161_ATEG_00139_3337	0.0000	1917	0.5290	0.0000	0	0	0	0.0000	0	0.00
BGC0000161_ATEG_00140_3338	0.0000	1380	0.5681	0.0000	0	0	0	0.0000	0	0.00
BGC0000161_ATEG_00141_3339	0.0000	1611	0.5444	0.0000	0	0	0	0.0000	0	0.00
BGC0000161_ATEG_00142_3340	0.0000	1845	0.5431	0.0000	0	0	0	0.0000	0	0.00
